post_id,text,platform,timestamp,engagement,label,user_verified,follower_count,account_age_days
post_1465,Always read the offer document before investing in any mutual fund scheme,facebook,2025-08-25 22:18:50.014038,12,legitimate,True,46181,122
post_1466,Market volatility is normal - stick to your investment plan and don't panic,twitter,2025-08-15 22:18:50.014041,367,legitimate,False,22569,579
post_1467,Consult a SEBI registered advisor before making major investment decisions,telegram,2025-08-05 22:18:50.014044,376,legitimate,False,15261,240
post_1468,URGENT: This penny stock will be the next TESLA! Limited time offer - invest ₹10K get ₹1L,twitter,2025-08-12 22:18:50.014047,570,fraudulent,False,15925,292
post_1469,Celebrity XYZ recommends this stock in viral video! Don't miss out!,twitter,2025-08-12 22:18:50.014049,1857,fraudulent,False,22828,370
post_1470,Research shows that systematic investment plans help build wealth over time,instagram,2025-08-26 22:18:50.014054,482,legitimate,True,10892,672
post_1471,Market volatility is normal - stick to your investment plan and don't panic,facebook,2025-08-31 22:18:50.014057,483,legitimate,False,15578,181
post_1472,Research shows that systematic investment plans help build wealth over time,twitter,2025-08-28 22:18:50.014060,164,legitimate,True,9387,851
post_1473,Asset allocation is key to managing investment risk effectively,instagram,2025-08-08 22:18:50.014063,95,legitimate,False,37025,870
post_1474,Emergency fund should be your first priority before investing,facebook,2025-08-09 22:18:50.014066,415,legitimate,False,22664,409
post_1475,Research shows that systematic investment plans help build wealth over time,whatsapp,2025-08-10 22:18:50.014071,302,legitimate,False,11582,65
post_1476,Asset allocation is key to managing investment risk effectively,instagram,2025-08-24 22:18:50.014074,112,legitimate,True,47480,407
post_1477,Government approved scheme! Tax-free returns of 40% annually guaranteed!,facebook,2025-08-07 22:18:50.014078,2470,fraudulent,False,47234,532
post_1478,BREAKING: XYZ stock will moon tomorrow! Buy before 9 AM. Secret insider info!,twitter,2025-08-05 22:18:50.014085,1789,fraudulent,False,11096,327
post_1479,Consider diversifying your portfolio with index funds for long-term growth,telegram,2025-08-19 22:18:50.014090,45,legitimate,False,35824,410
post_1480,Dollar-cost averaging can help reduce the impact of market volatility,twitter,2025-08-07 22:18:50.014095,462,legitimate,True,30753,123
post_1481,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,facebook,2025-08-18 22:18:50.014099,1360,fraudulent,False,26529,804
post_1482,🚀 GUARANTEED 500% returns in 30 days! Join our premium Telegram group NOW!,twitter,2025-08-24 22:18:50.014102,3560,fraudulent,False,7325,462
post_1483,SECRET FORMULA REVEALED! Turn ₹1000 into ₹1 lakh in 15 days! Limited seats!,telegram,2025-09-01 22:18:50.014105,2018,fraudulent,False,29822,835
post_1484,Market volatility is normal - stick to your investment plan and don't panic,whatsapp,2025-08-31 22:18:50.014107,426,legitimate,True,39466,259
post_1485,Emergency fund should be your first priority before investing,instagram,2025-09-01 22:18:50.014110,392,legitimate,True,4041,490
post_1486,Always read the offer document before investing in any mutual fund scheme,instagram,2025-08-20 22:18:50.014113,385,legitimate,False,5108,558
post_1487,Research shows that systematic investment plans help build wealth over time,twitter,2025-08-15 22:18:50.014116,393,legitimate,True,16895,41
post_1488,Consult a SEBI registered advisor before making major investment decisions,telegram,2025-08-06 22:18:50.014119,268,legitimate,True,28898,753
post_1489,💰 I made ₹50 lakhs in one week using this simple trick. DM for details!,whatsapp,2025-08-25 22:18:50.014122,3703,fraudulent,False,3503,543
post_1490,Government approved scheme! Tax-free returns of 40% annually guaranteed!,facebook,2025-08-28 22:18:50.014124,1894,fraudulent,False,4275,126
post_1491,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,telegram,2025-08-21 22:18:50.014128,3003,fraudulent,False,4127,887
post_1492,Market volatility is normal - stick to your investment plan and don't panic,whatsapp,2025-09-02 22:18:50.014131,251,legitimate,True,30062,791
post_1493,Dollar-cost averaging can help reduce the impact of market volatility,facebook,2025-08-31 22:18:50.014134,142,legitimate,True,21205,115
post_1494,Dollar-cost averaging can help reduce the impact of market volatility,facebook,2025-08-06 22:18:50.014136,236,legitimate,True,31730,856
post_1495,Consider diversifying your portfolio with index funds for long-term growth,facebook,2025-08-15 22:18:50.014139,255,legitimate,True,5812,466
post_1496,🚀 GUARANTEED 500% returns in 30 days! Join our premium Telegram group NOW!,whatsapp,2025-08-08 22:18:50.014142,3948,fraudulent,False,890,222
post_1497,Tax-saving investments under 80C can provide good returns with tax benefits,facebook,2025-08-11 22:18:50.014146,449,legitimate,False,5747,624
post_1498,Government approved scheme! Tax-free returns of 40% annually guaranteed!,facebook,2025-08-08 22:18:50.014149,4292,fraudulent,False,28735,162
post_1499,Asset allocation is key to managing investment risk effectively,telegram,2025-09-03 22:18:50.014151,49,legitimate,True,29555,62
post_1500,Market volatility is normal - stick to your investment plan and don't panic,telegram,2025-08-10 22:18:50.014154,253,legitimate,False,12693,100
post_1501,SECRET FORMULA REVEALED! Turn ₹1000 into ₹1 lakh in 15 days! Limited seats!,facebook,2025-08-06 22:18:50.014157,4851,fraudulent,False,31006,733
post_1502,Always read the offer document before investing in any mutual fund scheme,telegram,2025-08-28 22:18:50.014161,196,legitimate,False,17036,404
post_1503,Government approved scheme! Tax-free returns of 40% annually guaranteed!,instagram,2025-08-23 22:18:50.014164,2112,fraudulent,False,46920,762
post_1504,Asset allocation is key to managing investment risk effectively,telegram,2025-08-22 22:18:50.014167,67,legitimate,True,3311,505
post_1505,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,facebook,2025-08-12 22:18:50.014170,1666,fraudulent,False,15925,888
post_1506,Consult a SEBI registered advisor before making major investment decisions,whatsapp,2025-08-26 22:18:50.014172,247,legitimate,True,22172,3
post_1507,Regular portfolio review with rebalancing is essential for long-term success,twitter,2025-08-19 22:18:50.014175,427,legitimate,True,1195,209
post_1508,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,whatsapp,2025-08-15 22:18:50.014178,4370,fraudulent,False,44625,297
post_1509,Research shows that systematic investment plans help build wealth over time,facebook,2025-08-10 22:18:50.014181,492,legitimate,True,18432,842
post_1510,Government approved scheme! Tax-free returns of 40% annually guaranteed!,telegram,2025-08-17 22:18:50.014184,3741,fraudulent,False,35296,581
post_1511,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,twitter,2025-08-20 22:18:50.014187,4285,fraudulent,False,39200,499
post_1512,Regular portfolio review with rebalancing is essential for long-term success,twitter,2025-08-12 22:18:50.014189,313,legitimate,True,43416,785
post_1513,Tax-saving investments under 80C can provide good returns with tax benefits,instagram,2025-08-26 22:18:50.014192,321,legitimate,False,33115,192
post_1514,Asset allocation is key to managing investment risk effectively,facebook,2025-09-02 22:18:50.014195,42,legitimate,False,16771,794
post_1515,💰 I made ₹50 lakhs in one week using this simple trick. DM for details!,twitter,2025-08-06 22:18:50.014198,3555,fraudulent,False,7088,559
post_1516,Research shows that systematic investment plans help build wealth over time,facebook,2025-08-08 22:18:50.014202,330,legitimate,True,17321,99
post_1517,Market volatility is normal - stick to your investment plan and don't panic,instagram,2025-08-16 22:18:50.014209,194,legitimate,False,30915,128
post_1518,Tax-saving investments under 80C can provide good returns with tax benefits,whatsapp,2025-08-05 22:18:50.014214,150,legitimate,False,27272,370
post_1519,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,instagram,2025-08-26 22:18:50.014219,3432,fraudulent,False,7722,529
post_1520,Market volatility is normal - stick to your investment plan and don't panic,telegram,2025-08-18 22:18:50.014225,399,legitimate,False,37834,132
post_1521,Research shows that systematic investment plans help build wealth over time,telegram,2025-08-24 22:18:50.014229,287,legitimate,True,3916,159
post_1522,Celebrity XYZ recommends this stock in viral video! Don't miss out!,twitter,2025-08-08 22:18:50.014234,1070,fraudulent,False,4075,923
post_1523,Consider diversifying your portfolio with index funds for long-term growth,telegram,2025-09-01 22:18:50.014239,49,legitimate,False,21374,579
post_1524,Asset allocation is key to managing investment risk effectively,twitter,2025-08-06 22:18:50.014244,327,legitimate,False,26169,268
post_1525,Consider diversifying your portfolio with index funds for long-term growth,instagram,2025-08-17 22:18:50.014249,97,legitimate,True,49160,4
post_1526,Celebrity XYZ recommends this stock in viral video! Don't miss out!,telegram,2025-08-18 22:18:50.014254,3029,fraudulent,False,29469,307
post_1527,Market volatility is normal - stick to your investment plan and don't panic,facebook,2025-08-17 22:18:50.014258,360,legitimate,False,20710,938
post_1528,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,facebook,2025-08-09 22:18:50.014262,1815,fraudulent,False,37669,192
post_1529,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,telegram,2025-08-31 22:18:50.014267,556,fraudulent,False,2534,570
post_1530,BREAKING: XYZ stock will moon tomorrow! Buy before 9 AM. Secret insider info!,instagram,2025-09-01 22:18:50.014272,4422,fraudulent,False,23967,613
post_1531,Tax-saving investments under 80C can provide good returns with tax benefits,facebook,2025-08-21 22:18:50.014276,319,legitimate,True,36650,261
post_1532,Tax-saving investments under 80C can provide good returns with tax benefits,telegram,2025-08-09 22:18:50.014281,310,legitimate,True,37630,783
post_1533,Asset allocation is key to managing investment risk effectively,instagram,2025-08-07 22:18:50.014336,365,legitimate,False,13069,193
post_1534,Asset allocation is key to managing investment risk effectively,telegram,2025-08-19 22:18:50.014356,311,legitimate,False,37711,255
post_1535,Regular portfolio review with rebalancing is essential for long-term success,instagram,2025-08-22 22:18:50.014361,366,legitimate,True,21247,330
post_1536,Celebrity XYZ recommends this stock in viral video! Don't miss out!,telegram,2025-08-14 22:18:50.014368,4609,fraudulent,False,30203,445
post_1537,Always read the offer document before investing in any mutual fund scheme,twitter,2025-08-12 22:18:50.014375,173,legitimate,False,29094,133
post_1538,Market volatility is normal - stick to your investment plan and don't panic,whatsapp,2025-08-25 22:18:50.014383,268,legitimate,False,44101,170
post_1539,Regular portfolio review with rebalancing is essential for long-term success,facebook,2025-08-25 22:18:50.014389,338,legitimate,False,17107,335
post_1540,Celebrity XYZ recommends this stock in viral video! Don't miss out!,instagram,2025-09-03 22:18:50.014396,1822,fraudulent,False,41004,326
post_1541,Consult a SEBI registered advisor before making major investment decisions,whatsapp,2025-08-06 22:18:50.014402,202,legitimate,False,40317,407
post_1542,Consider diversifying your portfolio with index funds for long-term growth,facebook,2025-08-17 22:18:50.014409,72,legitimate,True,32922,58
post_1543,Research shows that systematic investment plans help build wealth over time,instagram,2025-08-29 22:18:50.014414,464,legitimate,False,49475,662
post_1544,Market volatility is normal - stick to your investment plan and don't panic,instagram,2025-09-01 22:18:50.014418,272,legitimate,True,26136,212
post_1545,Research shows that systematic investment plans help build wealth over time,twitter,2025-08-27 22:18:50.014424,481,legitimate,True,43032,675
post_1546,Tax-saving investments under 80C can provide good returns with tax benefits,facebook,2025-08-29 22:18:50.014428,474,legitimate,False,17263,52
post_1547,SECRET FORMULA REVEALED! Turn ₹1000 into ₹1 lakh in 15 days! Limited seats!,telegram,2025-08-15 22:18:50.014432,4201,fraudulent,False,13750,341
post_1548,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,twitter,2025-08-14 22:18:50.014436,1830,fraudulent,False,37661,810
post_1549,Consider diversifying your portfolio with index funds for long-term growth,whatsapp,2025-09-04 22:18:50.014440,230,legitimate,False,1170,446
post_1550,Asset allocation is key to managing investment risk effectively,whatsapp,2025-09-03 22:18:50.014446,224,legitimate,True,24366,162
post_1551,BREAKING: XYZ stock will moon tomorrow! Buy before 9 AM. Secret insider info!,telegram,2025-08-12 22:18:50.014450,3144,fraudulent,False,23889,710
post_1552,Tax-saving investments under 80C can provide good returns with tax benefits,whatsapp,2025-08-18 22:18:50.014454,182,legitimate,True,27965,486
post_1553,AI trading bot with 99.9% success rate! Make money while you sleep! 🤖💸,whatsapp,2025-08-07 22:18:50.014459,2252,fraudulent,False,38716,140
post_1554,Emergency fund should be your first priority before investing,whatsapp,2025-08-22 22:18:50.014463,445,legitimate,False,17746,635
post_1555,Emergency fund should be your first priority before investing,telegram,2025-08-05 22:18:50.014468,132,legitimate,True,7147,261
post_1556,Always read the offer document before investing in any mutual fund scheme,facebook,2025-09-02 22:18:50.014474,27,legitimate,False,40391,549
post_1557,Asset allocation is key to managing investment risk effectively,facebook,2025-08-13 22:18:50.014479,77,legitimate,True,22844,333
post_1558,Regular portfolio review with rebalancing is essential for long-term success,telegram,2025-08-23 22:18:50.014484,33,legitimate,False,48933,713
post_1559,Market volatility is normal - stick to your investment plan and don't panic,telegram,2025-08-18 22:18:50.014487,168,legitimate,True,24991,719
post_1560,Tax-saving investments under 80C can provide good returns with tax benefits,twitter,2025-08-10 22:18:50.014490,212,legitimate,False,39283,260
post_1561,Always read the offer document before investing in any mutual fund scheme,facebook,2025-08-22 22:18:50.014496,45,legitimate,False,32555,256
post_1562,Emergency fund should be your first priority before investing,instagram,2025-08-26 22:18:50.014499,189,legitimate,False,32309,863
post_1563,Regular portfolio review with rebalancing is essential for long-term success,facebook,2025-08-19 22:18:50.014502,312,legitimate,False,23596,298
post_1564,Emergency fund should be your first priority before investing,telegram,2025-08-08 22:18:50.014505,248,legitimate,True,30532,829
post_1565,Consult a SEBI registered advisor before making major investment decisions,twitter,2025-08-31 22:18:50.014508,42,legitimate,False,33191,505
post_1566,Market volatility is normal - stick to your investment plan and don't panic,facebook,2025-08-21 22:18:50.014513,47,legitimate,False,14435,63
post_1567,Consult a SEBI registered advisor before making major investment decisions,instagram,2025-08-21 22:18:50.014516,35,legitimate,True,1190,716
post_1568,Market volatility is normal - stick to your investment plan and don't panic,instagram,2025-08-25 22:18:50.014519,356,legitimate,True,47167,545
post_1569,Research shows that systematic investment plans help build wealth over time,facebook,2025-08-06 22:18:50.014522,461,legitimate,False,38399,761
post_1570,Emergency fund should be your first priority before investing,facebook,2025-09-02 22:18:50.014525,455,legitimate,False,49966,804
post_1571,Asset allocation is key to managing investment risk effectively,instagram,2025-09-04 22:18:50.014528,217,legitimate,False,34509,272
post_1572,Asset allocation is key to managing investment risk effectively,twitter,2025-08-17 22:18:50.014531,388,legitimate,False,30363,51
post_1573,Research shows that systematic investment plans help build wealth over time,twitter,2025-08-24 22:18:50.014534,27,legitimate,True,46980,654
post_1574,Research shows that systematic investment plans help build wealth over time,instagram,2025-08-21 22:18:50.014537,220,legitimate,True,19705,818
post_1575,Regular portfolio review with rebalancing is essential for long-term success,whatsapp,2025-08-08 22:18:50.014542,416,legitimate,True,45573,564
post_1576,Tax-saving investments under 80C can provide good returns with tax benefits,facebook,2025-09-01 22:18:50.014547,247,legitimate,True,37497,766
post_1577,URGENT: This penny stock will be the next TESLA! Limited time offer - invest ₹10K get ₹1L,instagram,2025-08-17 22:18:50.014552,1019,fraudulent,False,49089,843
post_1578,Regular portfolio review with rebalancing is essential for long-term success,telegram,2025-08-05 22:18:50.014555,130,legitimate,True,41202,353
post_1579,AI trading bot with 99.9% success rate! Make money while you sleep! 🤖💸,instagram,2025-08-24 22:18:50.014558,4870,fraudulent,False,23620,885
post_1580,Tax-saving investments under 80C can provide good returns with tax benefits,twitter,2025-08-13 22:18:50.014561,91,legitimate,True,9926,909
post_1581,SECRET FORMULA REVEALED! Turn ₹1000 into ₹1 lakh in 15 days! Limited seats!,telegram,2025-08-21 22:18:50.014564,4109,fraudulent,False,21339,880
post_1582,Consult a SEBI registered advisor before making major investment decisions,telegram,2025-08-05 22:18:50.014566,180,legitimate,True,36713,667
post_1583,💰 I made ₹50 lakhs in one week using this simple trick. DM for details!,instagram,2025-08-08 22:18:50.014569,2188,fraudulent,False,17554,183
post_1584,Regular portfolio review with rebalancing is essential for long-term success,whatsapp,2025-08-20 22:18:50.014572,34,legitimate,True,43305,671
post_1585,BREAKING: XYZ stock will moon tomorrow! Buy before 9 AM. Secret insider info!,whatsapp,2025-08-22 22:18:50.014604,1496,fraudulent,False,22038,524
post_1586,Market volatility is normal - stick to your investment plan and don't panic,facebook,2025-08-07 22:18:50.014607,17,legitimate,True,29030,272
post_1587,💰 I made ₹50 lakhs in one week using this simple trick. DM for details!,whatsapp,2025-08-26 22:18:50.014610,1515,fraudulent,False,36219,141
post_1588,URGENT: This penny stock will be the next TESLA! Limited time offer - invest ₹10K get ₹1L,twitter,2025-08-19 22:18:50.014613,3800,fraudulent,False,27634,270
post_1589,Government approved scheme! Tax-free returns of 40% annually guaranteed!,twitter,2025-08-20 22:18:50.014616,4100,fraudulent,False,27080,924
post_1590,Emergency fund should be your first priority before investing,telegram,2025-08-06 22:18:50.014619,403,legitimate,False,39605,41
post_1591,Consult a SEBI registered advisor before making major investment decisions,facebook,2025-08-17 22:18:50.014622,77,legitimate,True,11282,355
post_1592,Market volatility is normal - stick to your investment plan and don't panic,telegram,2025-09-01 22:18:50.014625,491,legitimate,True,2805,194
post_1593,URGENT: This penny stock will be the next TESLA! Limited time offer - invest ₹10K get ₹1L,instagram,2025-08-12 22:18:50.014628,3445,fraudulent,False,23706,691
post_1594,Tax-saving investments under 80C can provide good returns with tax benefits,facebook,2025-08-30 22:18:50.014631,194,legitimate,True,34502,854
post_1595,Always read the offer document before investing in any mutual fund scheme,facebook,2025-08-16 22:18:50.014636,489,legitimate,True,41167,632
post_1596,💰 I made ₹50 lakhs in one week using this simple trick. DM for details!,whatsapp,2025-08-24 22:18:50.014639,4726,fraudulent,False,24864,352
post_1597,🚀 GUARANTEED 500% returns in 30 days! Join our premium Telegram group NOW!,twitter,2025-08-06 22:18:50.014644,2957,fraudulent,False,46616,742
post_1598,Consider diversifying your portfolio with index funds for long-term growth,whatsapp,2025-09-02 22:18:50.014649,247,legitimate,False,19890,128
post_1599,Research shows that systematic investment plans help build wealth over time,facebook,2025-08-26 22:18:50.014654,218,legitimate,True,39765,451
post_1600,Market volatility is normal - stick to your investment plan and don't panic,whatsapp,2025-08-14 22:18:50.014658,138,legitimate,True,22155,850
post_1601,Research shows that systematic investment plans help build wealth over time,telegram,2025-08-12 22:18:50.014661,72,legitimate,False,15532,499
post_1602,Regular portfolio review with rebalancing is essential for long-term success,whatsapp,2025-08-12 22:18:50.014666,178,legitimate,True,41683,569
post_1603,Market volatility is normal - stick to your investment plan and don't panic,telegram,2025-08-25 22:18:50.014668,459,legitimate,True,986,398
post_1604,Exclusive IPO allocation guaranteed! No lottery system. Pay only ₹5000 advance,whatsapp,2025-08-28 22:18:50.014671,881,fraudulent,False,20327,284
post_1605,Always read the offer document before investing in any mutual fund scheme,whatsapp,2025-08-30 22:18:50.014676,138,legitimate,True,42653,43
post_1606,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,telegram,2025-08-23 22:18:50.014681,2617,fraudulent,False,19420,103
post_1607,SECRET FORMULA REVEALED! Turn ₹1000 into ₹1 lakh in 15 days! Limited seats!,whatsapp,2025-08-25 22:18:50.014684,1497,fraudulent,False,21868,863
post_1608,Consider diversifying your portfolio with index funds for long-term growth,instagram,2025-08-27 22:18:50.014687,128,legitimate,True,24824,49
post_1609,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,instagram,2025-09-01 22:18:50.014690,3353,fraudulent,False,32725,916
post_1610,Emergency fund should be your first priority before investing,telegram,2025-08-19 22:18:50.014693,125,legitimate,False,41972,340
post_1611,Always read the offer document before investing in any mutual fund scheme,instagram,2025-09-01 22:18:50.014696,12,legitimate,True,4146,789
post_1612,Research shows that systematic investment plans help build wealth over time,instagram,2025-08-15 22:18:50.014699,129,legitimate,True,7009,202
post_1613,Market volatility is normal - stick to your investment plan and don't panic,instagram,2025-08-05 22:18:50.014702,465,legitimate,False,11106,283
post_1614,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,twitter,2025-08-20 22:18:50.014709,3334,fraudulent,False,25875,20
post_1615,Market volatility is normal - stick to your investment plan and don't panic,twitter,2025-08-05 22:18:50.014713,335,legitimate,True,26010,639
post_1616,PUMP ALERT: Everyone buy ABC stock at 2 PM sharp! Let's take it to the moon! 🌙,instagram,2025-08-11 22:18:50.014716,3319,fraudulent,False,42306,159
post_1617,Consult a SEBI registered advisor before making major investment decisions,twitter,2025-08-08 22:18:50.014719,140,legitimate,True,42214,167
post_1618,🚀 GUARANTEED 500% returns in 30 days! Join our premium Telegram group NOW!,instagram,2025-08-14 22:18:50.014722,4405,fraudulent,False,28213,990
post_1619,Market volatility is normal - stick to your investment plan and don't panic,whatsapp,2025-08-18 22:18:50.014725,76,legitimate,False,28059,615
post_1620,Market volatility is normal - stick to your investment plan and don't panic,whatsapp,2025-08-25 22:18:50.014729,106,legitimate,True,47598,642
post_1621,BREAKING: XYZ stock will moon tomorrow! Buy before 9 AM. Secret insider info!,instagram,2025-08-17 22:18:50.014731,4759,fraudulent,False,11326,533
post_1622,Asset allocation is key to managing investment risk effectively,twitter,2025-08-30 22:18:50.014734,299,legitimate,True,19791,756
post_1623,Regular portfolio review with rebalancing is essential for long-term success,instagram,2025-09-01 22:18:50.014737,52,legitimate,True,10201,852
post_1624,Always read the offer document before investing in any mutual fund scheme,telegram,2025-09-02 22:18:50.014740,235,legitimate,True,37408,823
post_1625,Consider diversifying your portfolio with index funds for long-term growth,telegram,2025-08-18 22:18:50.014743,271,legitimate,True,28274,621
post_1626,Research shows that systematic investment plans help build wealth over time,twitter,2025-09-04 22:18:50.014746,450,legitimate,True,21655,780
post_1627,URGENT: This penny stock will be the next TESLA! Limited time offer - invest ₹10K get ₹1L,facebook,2025-08-05 22:18:50.014749,2384,fraudulent,False,20640,935
post_1628,Emergency fund should be your first priority before investing,telegram,2025-08-18 22:18:50.014752,253,legitimate,False,41449,787
post_1629,Always read the offer document before investing in any mutual fund scheme,twitter,2025-09-02 22:18:50.014757,160,legitimate,False,36242,751
post_1630,Asset allocation is key to managing investment risk effectively,facebook,2025-08-27 22:18:50.014762,386,legitimate,True,20729,378
post_1631,💰 I made ₹50 lakhs in one week using this simple trick. DM for details!,whatsapp,2025-09-01 22:18:50.014767,4030,fraudulent,False,37524,886
post_1632,Consult a SEBI registered advisor before making major investment decisions,instagram,2025-09-02 22:18:50.014770,404,legitimate,False,9257,775
post_1633,Consider diversifying your portfolio with index funds for long-term growth,telegram,2025-08-16 22:18:50.014773,484,legitimate,False,34429,467
post_1634,Regular portfolio review with rebalancing is essential for long-term success,instagram,2025-09-03 22:18:50.014778,388,legitimate,True,18527,303
post_1635,AI trading bot with 99.9% success rate! Make money while you sleep! 🤖💸,facebook,2025-08-20 22:18:50.014781,4629,fraudulent,False,24864,883
post_1636,Consult a SEBI registered advisor before making major investment decisions,instagram,2025-08-29 22:18:50.014784,196,legitimate,False,41167,986
post_1637,Market volatility is normal - stick to your investment plan and don't panic,telegram,2025-08-12 22:18:50.014787,423,legitimate,True,15621,335
post_1638,Consider diversifying your portfolio with index funds for long-term growth,telegram,2025-08-05 22:18:50.014790,132,legitimate,False,18279,240
post_1639,Regular portfolio review with rebalancing is essential for long-term success,instagram,2025-08-12 22:18:50.014793,61,legitimate,True,15627,648
post_1640,Consider diversifying your portfolio with index funds for long-term growth,twitter,2025-08-07 22:18:50.014797,354,legitimate,True,5356,184
post_1641,💰 I made ₹50 lakhs in one week using this simple trick. DM for details!,telegram,2025-08-10 22:18:50.014802,2226,fraudulent,False,7617,32
post_1642,Consult a SEBI registered advisor before making major investment decisions,whatsapp,2025-08-10 22:18:50.014806,495,legitimate,True,26351,432
post_1643,Emergency fund should be your first priority before investing,facebook,2025-08-22 22:18:50.014811,275,legitimate,False,12956,616
post_1644,🚀 GUARANTEED 500% returns in 30 days! Join our premium Telegram group NOW!,facebook,2025-08-21 22:18:50.014816,4372,fraudulent,False,47626,960
post_1645,Tax-saving investments under 80C can provide good returns with tax benefits,twitter,2025-08-27 22:18:50.014822,62,legitimate,False,49339,809
post_1646,Consult a SEBI registered advisor before making major investment decisions,telegram,2025-08-10 22:18:50.014825,78,legitimate,True,19627,839
post_1647,Market volatility is normal - stick to your investment plan and don't panic,twitter,2025-08-27 22:18:50.014831,216,legitimate,False,42648,760
post_1648,Asset allocation is key to managing investment risk effectively,whatsapp,2025-08-08 22:18:50.014835,489,legitimate,True,15028,941
post_1649,Regular portfolio review with rebalancing is essential for long-term success,whatsapp,2025-08-19 22:18:50.014838,200,legitimate,False,35840,147
post_1650,Celebrity XYZ recommends this stock in viral video! Don't miss out!,facebook,2025-08-31 22:18:50.014841,972,fraudulent,False,42265,846
post_1651,Tax-saving investments under 80C can provide good returns with tax benefits,telegram,2025-08-06 22:18:50.014844,318,legitimate,True,23587,209
post_1652,Regular portfolio review with rebalancing is essential for long-term success,telegram,2025-09-01 22:18:50.014847,431,legitimate,False,12774,991
post_1653,Government approved scheme! Tax-free returns of 40% annually guaranteed!,facebook,2025-08-12 22:18:50.014852,3538,fraudulent,False,43239,965
post_1654,Asset allocation is key to managing investment risk effectively,twitter,2025-08-18 22:18:50.014855,80,legitimate,False,36803,1
post_1655,Regular portfolio review with rebalancing is essential for long-term success,facebook,2025-08-17 22:18:50.014858,263,legitimate,False,31779,574
post_1656,Emergency fund should be your first priority before investing,telegram,2025-09-04 22:18:50.014862,248,legitimate,False,26173,881
post_1657,Regular portfolio review with rebalancing is essential for long-term success,telegram,2025-08-07 22:18:50.014868,85,legitimate,True,8071,930
post_1658,Research shows that systematic investment plans help build wealth over time,whatsapp,2025-08-22 22:18:50.014872,377,legitimate,True,719,152
post_1659,Dollar-cost averaging can help reduce the impact of market volatility,whatsapp,2025-08-17 22:18:50.014878,33,legitimate,True,30162,23
post_1660,Celebrity XYZ recommends this stock in viral video! Don't miss out!,facebook,2025-09-04 22:18:50.014883,4267,fraudulent,False,49581,148
post_1661,Tax-saving investments under 80C can provide good returns with tax benefits,twitter,2025-08-10 22:18:50.014887,250,legitimate,True,2507,705
post_1662,Regular portfolio review with rebalancing is essential for long-term success,twitter,2025-08-18 22:18:50.014890,24,legitimate,False,28330,311
post_1663,Emergency fund should be your first priority before investing,facebook,2025-08-18 22:18:50.014893,423,legitimate,False,4151,515
post_1664,Emergency fund should be your first priority before investing,instagram,2025-08-18 22:18:50.014898,403,legitimate,True,4613,836
post_1665,🚀 GUARANTEED 500% returns in 30 days! Join our premium Telegram group NOW!,facebook,2025-08-07 22:18:50.014903,2676,fraudulent,False,19375,483
post_1666,Always read the offer document before investing in any mutual fund scheme,whatsapp,2025-08-29 22:18:50.014907,411,legitimate,True,24357,961
post_1667,Always read the offer document before investing in any mutual fund scheme,facebook,2025-08-05 22:18:50.014910,211,legitimate,True,49125,835
post_1668,Consider diversifying your portfolio with index funds for long-term growth,whatsapp,2025-09-03 22:18:50.014913,314,legitimate,False,6395,715
post_1669,Consider diversifying your portfolio with index funds for long-term growth,facebook,2025-09-01 22:18:50.014916,136,legitimate,True,20559,256
post_1670,Tax-saving investments under 80C can provide good returns with tax benefits,whatsapp,2025-08-12 22:18:50.014919,281,legitimate,False,11947,661
post_1671,Dollar-cost averaging can help reduce the impact of market volatility,telegram,2025-08-20 22:18:50.014924,97,legitimate,True,32691,179
post_1672,Research shows that systematic investment plans help build wealth over time,instagram,2025-08-23 22:18:50.014929,382,legitimate,False,36077,318
post_1673,Emergency fund should be your first priority before investing,facebook,2025-08-09 22:18:50.014935,286,legitimate,True,27853,896
post_1674,Consider diversifying your portfolio with index funds for long-term growth,twitter,2025-08-10 22:18:50.014940,499,legitimate,False,24965,565
post_1675,Government approved scheme! Tax-free returns of 40% annually guaranteed!,twitter,2025-09-02 22:18:50.014945,2677,fraudulent,False,33782,936
post_1676,Market volatility is normal - stick to your investment plan and don't panic,facebook,2025-08-21 22:18:50.014948,159,legitimate,False,2797,116
